Id,Age Category,Sex,Time,Year,ageFactor,day_no,temp,flu,num,sdTime,meanTime,ran_more_than_once
29224,55,M,16750,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29225,35,F,16887,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29226,25,F,13752,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29227,45,M,12516,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29228,25,M,12997,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29229,20,M,15625,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29230,40,M,17712,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29231,35,F,16032,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29232,25,F,23312,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29233,25,F,13978,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29234,25,F,15291,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29235,30,F,21161,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29236,60,F,15863,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29237,35,F,19196,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29238,40,M,20141,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29239,40,M,16757,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29240,25,F,16113,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29241,35,F,15512,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29242,40,M,13127,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29243,20,M,13452,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29244,35,M,18975,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29245,40,F,17794,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29246,45,M,13751,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29247,50,M,16195,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29248,45,M,16798,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29249,40,F,17944,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29250,35,F,13814,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29251,20,F,14131,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29252,25,M,14416,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29253,40,M,15958,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29254,40,M,13794,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29255,35,M,15745,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29256,35,F,19009,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29257,35,F,22252,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29258,60,M,17614,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29259,40,M,15437,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29260,20,M,22531,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29261,30,F,15546,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29262,25,F,17139,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29263,40,F,16571,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29264,40,M,18477,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29265,20,M,16941,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29266,40,M,17189,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29267,50,F,17752,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29268,50,F,22223,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29269,20,F,18836,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29270,30,F,23856,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29271,35,F,17948,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29272,40,F,14410,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29273,40,M,23240,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29274,30,M,15826,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29275,40,F,13497,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29276,50,M,16995,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29277,50,F,17077,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29278,30,M,13004,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29279,45,F,17014,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29280,35,M,14335,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29281,30,F,16674,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29282,30,M,17643,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29283,30,M,13692,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29284,20,F,20886,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29285,30,F,13171,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29286,50,M,16781,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29287,35,M,12091,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29288,40,M,15052,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29289,40,M,17343,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29290,30,M,11135,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29291,15,M,13334,2015,"[10,20)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29292,50,M,13785,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29293,55,M,17970,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29294,30,F,14158,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29295,45,F,14909,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29296,35,M,17046,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29297,30,M,16680,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29298,30,M,14842,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29299,25,F,25006,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29300,25,M,15177,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29301,20,F,15713,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29302,50,M,14289,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29303,45,F,15375,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29304,40,M,19685,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29305,25,M,15726,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29306,40,M,15060,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29307,45,F,16738,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29308,30,M,16136,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29309,40,F,18271,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29310,50,M,15767,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29311,45,F,20343,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29312,30,M,10188,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29313,75,M,14323,2015,"[70,80)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29314,55,M,14039,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29315,35,F,17487,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29316,40,M,15269,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29317,45,F,17615,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29318,40,M,13393,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29319,30,M,13389,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29320,35,M,14328,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29321,50,M,16322,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29322,40,M,13300,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29323,35,M,16638,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29324,50,M,16251,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29325,40,M,15530,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29326,35,F,14865,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29327,55,F,24871,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29328,45,M,15501,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29329,35,M,15815,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29330,25,M,17427,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29331,55,M,14204,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29332,20,M,11938,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29333,30,M,11984,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29334,35,F,15030,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29335,20,F,24880,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29336,25,F,21736,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29337,45,M,19537,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29338,40,F,13073,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29339,55,M,15086,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29340,45,M,16860,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29341,35,F,16369,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29342,40,F,15761,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29343,40,M,14386,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29344,25,F,15848,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29345,30,F,17020,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29346,30,M,16134,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29347,40,M,13446,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29348,40,M,17084,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29349,30,F,22067,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29350,50,M,16590,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29351,35,M,18740,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29352,40,F,12773,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29353,45,M,16084,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29354,35,M,14103,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29355,35,F,15880,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29356,45,F,14486,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29357,45,M,15879,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29358,35,F,14433,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29359,50,M,15633,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29360,45,M,13417,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29361,25,F,14723,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29362,45,M,13474,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29363,30,M,17783,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29364,55,M,15128,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29365,30,F,14440,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29366,40,M,15401,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29367,20,M,12986,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29368,40,M,16471,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29369,55,M,18936,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29370,40,F,20568,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29371,25,M,14654,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29372,45,F,16560,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29373,50,M,14468,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29374,35,F,16702,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29375,30,M,16902,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29376,35,M,14205,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29377,25,M,14582,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29378,30,F,14062,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29379,35,M,21982,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29380,35,M,15517,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29381,40,M,11479,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29382,25,M,17710,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29383,40,F,15565,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29384,25,F,16363,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29385,40,M,13084,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29386,40,F,22915,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29387,30,F,17798,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29388,30,F,14122,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29389,25,M,20626,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29390,40,F,15275,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29391,45,M,19446,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29392,25,M,15111,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29393,40,M,13590,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29394,45,M,13160,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29395,35,M,12220,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29396,35,M,14387,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29397,40,M,15253,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29398,35,M,19517,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29399,35,M,15840,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29400,25,M,12155,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29401,40,M,15616,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29402,30,F,21814,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29403,25,M,18629,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29404,50,M,24020,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29405,55,F,20254,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29406,30,F,16249,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29407,40,M,16864,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29408,35,F,16355,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29409,30,F,15895,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29410,30,M,12114,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29411,40,M,13851,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29412,25,F,17543,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29413,25,F,21860,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29414,30,M,16815,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29415,20,M,16371,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29416,30,M,13657,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29417,40,M,17372,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29418,40,M,15183,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29419,45,M,16240,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29420,35,F,16598,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29421,55,M,15873,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29422,35,M,13073,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29423,45,M,18099,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29424,25,M,15265,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29425,25,M,11053,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29426,50,M,18952,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29427,40,M,12883,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29428,35,M,13941,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29429,30,F,17377,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29430,25,M,19342,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29431,25,F,17139,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29432,45,M,13335,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29433,40,F,18151,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29434,35,M,14798,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29435,50,F,13375,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29436,40,M,14304,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29437,45,M,16826,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29438,35,F,12980,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29439,25,F,14341,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29440,35,F,13184,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29441,30,M,12479,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29442,30,M,11865,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29443,30,F,19817,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29444,30,F,15454,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29445,50,F,24019,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29446,45,M,13855,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29447,35,M,12167,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29448,35,M,20812,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29449,35,M,19281,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29450,25,M,13659,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29451,50,M,15435,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29452,40,F,22853,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29453,30,F,17385,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29454,40,M,14544,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29455,40,F,19166,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29456,35,M,15476,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29457,35,M,16996,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29458,30,M,16053,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29459,45,M,13309,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29460,35,M,19631,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29461,20,M,14128,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29462,45,M,16325,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29463,45,M,12246,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29464,35,F,13943,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29465,35,F,15846,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29466,45,M,13492,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29467,40,F,17230,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29468,40,M,21971,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29469,30,F,13870,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29470,35,M,14919,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29471,20,M,15598,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29472,25,M,17200,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29473,30,M,13974,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29474,35,F,17947,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29475,30,F,14917,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29476,45,F,21786,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29477,15,F,15152,2015,"[10,20)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29478,30,F,13203,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29479,30,F,17936,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29480,40,M,16688,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29481,25,M,14064,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29482,45,F,17846,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29483,45,M,14117,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29484,40,M,14499,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29485,40,M,16709,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29486,25,M,18044,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
